row_index,predicted_prob,actual_treatment,actual_visit,actual_conversion
2796,0.4799873967580964,1,1,0
10363,0.47995549768796447,1,0,0
3042,0.47993656460459894,0,0,0
9517,0.47993609683997035,1,0,0
3077,0.47988944151617025,1,1,0
11966,0.4798812779593961,0,1,0
1661,0.4798485049572032,1,0,0
6133,0.47984374911276956,1,0,0
349,0.4797555601334116,1,1,0
3028,0.4796968873928075,1,0,0
3695,0.47965010292276716,1,0,0
2474,0.4796255683023444,1,1,0
3087,0.4796255683023444,0,0,0
3987,0.47957457904126205,0,0,0
1580,0.4795510647379577,1,0,0
7816,0.4795510647379577,0,0,0
12453,0.47947724080587284,1,0,0
11933,0.47947724080587284,0,0,0
2893,0.47943523199916555,1,1,0
11085,0.47943523199916555,0,0,0
10565,0.4794274085017256,0,0,0
822,0.4794210412783632,0,0,0
4623,0.47933658801426887,1,1,0
9510,0.47933658801426887,0,1,1
9792,0.47933658801426887,0,0,0
8971,0.47933658801426887,1,0,0
7701,0.4792509944695984,0,0,0
3193,0.47922891514298194,1,0,0
2767,0.479208082135647,1,0,0
9862,0.4791916576994254,0,0,0
10556,0.47917368016951056,1,0,0
11303,0.47912631322423,0,0,0
7086,0.47912620363582425,0,0,0
7831,0.4790580291256661,0,1,1
4167,0.4790289074872673,1,1,0
6042,0.4790289074872673,1,0,0
12783,0.4790139351191135,1,1,0
9659,0.4789710162043528,0,0,0
2489,0.47894001353857907,1,0,0
12464,0.47890824168256874,1,0,0
3015,0.47889278923480827,0,1,0
11044,0.4788615579065385,0,0,0
6061,0.478782182286035,1,1,0
5070,0.478750037439964,0,0,0
4332,0.47865805982293386,0,0,0
10936,0.47865805982293386,1,1,0
6673,0.4786252939845344,0,0,0
4859,0.4785918371310961,0,0,0
3503,0.4785918371310961,1,0,0
8340,0.4785815055171202,1,0,0
7670,0.4785701437804313,1,0,0
8687,0.4785659280591583,0,0,0
3697,0.4785550926177616,1,0,0
4754,0.47851501688750375,1,0,0
4643,0.4784941739092182,1,0,0
12341,0.47849327033095757,1,0,0
9855,0.4784756565517455,1,0,0
9956,0.47839526156395357,0,0,0
12047,0.4783910954725962,1,1,0
12123,0.4782572667000989,0,0,0
8675,0.4782572667000989,1,0,0
12589,0.4782572667000989,0,0,0
10911,0.47825146805709534,1,0,0
320,0.4782246688175751,0,0,0
7712,0.4782160337140317,0,0,0
1752,0.4782160337140317,0,0,0
5505,0.4781919066910231,0,0,0
7635,0.478191436552346,1,0,0
5912,0.4781855092670651,1,0,0
1820,0.4781714121959956,1,0,0
6183,0.47809752301986597,1,0,0
12317,0.47809752301986597,0,0,0
1796,0.4780521987090777,1,0,0
4966,0.47805022101592753,1,1,0
3899,0.4780323500754733,1,0,0
10954,0.4780244584742249,0,0,0
1276,0.4780244584742249,0,0,0
1673,0.4780049702901946,1,0,0
9671,0.4779696639284717,1,0,0
7272,0.47792881318377345,1,0,0
8206,0.47789364411143787,1,1,0
6177,0.4778314999148004,1,0,0
9814,0.4778168632875921,0,0,0
3135,0.47779864929276566,0,1,0
8448,0.4777426571511828,1,1,0
9166,0.4777085231951385,1,0,0
6657,0.47766380099006833,1,0,0
3156,0.47760862089610306,1,0,0
2537,0.4775430681765602,1,0,0
1793,0.4775365054416499,0,0,0
3211,0.4775304702837021,0,0,0
4772,0.4775088739492136,1,0,0
1340,0.4774735546256262,1,0,0
12758,0.47738668263710765,1,0,0
6381,0.47738668263710765,0,0,0
6676,0.47738668263710765,1,0,0
1316,0.47738668263710765,0,0,0
3822,0.47738668263710765,0,0,0
709,0.47738668263710765,1,0,0
398,0.47738668263710765,1,0,0
7454,0.47738668263710765,1,0,0
12463,0.47738668263710765,0,1,0
2227,0.47738201724074686,1,0,0
95,0.4773551771898921,1,0,0
6008,0.47733457831268716,1,0,0
9681,0.47731653217058767,1,0,0
9530,0.47730842939899865,0,0,0
11695,0.47728090657040934,1,1,0
12131,0.4772730279425708,1,0,0
8739,0.47719716879741253,0,0,0
1072,0.477195235748517,0,0,0
2934,0.47719199411727264,0,0,0
9598,0.4771754547569811,1,0,0
7016,0.4771473333523675,1,0,0
10688,0.47714653920028843,1,0,0
11535,0.47711979278425026,0,0,0
3177,0.47711979278425026,1,0,0
4958,0.4771029969438018,0,0,0
12416,0.4771029969438018,1,0,0
11239,0.4771029969438018,1,0,0
6057,0.4771029969438018,1,0,0
12050,0.4771029969438018,0,0,0
2024,0.4771029969438018,1,0,0
7479,0.4770968649158992,1,1,0
8263,0.47708549175755544,1,0,0
3834,0.4770548735251224,1,1,0
4784,0.4770490603742913,1,1,0
4399,0.4770113492489593,1,0,0
12500,0.47697432974980913,0,1,0
1311,0.47690519283394633,1,0,0
7039,0.4767688008610274,1,0,0
4164,0.47667347515126873,0,0,0
6522,0.47665980612674475,1,0,0
10615,0.47662254515756414,1,0,0
6153,0.47659492985942237,1,1,0
12710,0.4765901454756116,1,0,0
7511,0.4765690350931182,0,0,0
3790,0.4765546055579972,0,0,0
6369,0.4765546055579972,1,0,0
9580,0.4765546055579972,1,0,0
6465,0.4765546055579972,1,0,0
8170,0.47653839865018655,1,0,0
7011,0.47653839865018655,1,0,0
5051,0.47650533699742187,0,1,0
1095,0.47648614972381825,0,0,0
11244,0.47648614972381825,0,1,0
11470,0.47648614972381825,0,0,0
11941,0.4764717754633592,1,0,0
12513,0.476233687845424,0,0,0
9531,0.47621758132174913,1,0,0
5874,0.47621099217267104,1,1,0
4238,0.47619229039493105,1,1,0
6058,0.4761175087587119,0,0,0
5723,0.47611667627757226,0,0,0
7830,0.47598350769463404,0,0,0
1302,0.47598350769463404,0,0,0
9984,0.47597048063110525,1,0,0
10305,0.4759371274055965,1,0,0
550,0.4758991419665951,1,1,0
10522,0.4758377141360727,1,0,0
10274,0.47573369703123936,1,0,0
7802,0.47571083523683083,1,0,0
1982,0.47559614727415556,1,0,0
3714,0.47558018186247414,1,0,0
494,0.47554243479468833,0,0,0
9269,0.4755424248216836,1,1,0
10981,0.4755424248216836,0,0,0
12766,0.4755424248216836,0,0,0
11488,0.4755424248216836,1,0,0
3710,0.4755424248216836,1,0,0
4316,0.4755128563163646,1,0,0
9121,0.4755038082748453,1,1,0
3889,0.4754111994756623,0,0,0
7865,0.47540078736548863,0,0,0
12148,0.47528962414671866,1,0,0
6544,0.4752843940114079,0,0,0
11938,0.4751710992041103,0,0,0
11829,0.47516523398171273,0,0,0
8741,0.47516523398171273,1,0,0
2328,0.47516523398171273,0,0,0
9320,0.47516523398171273,1,0,0
8738,0.47516523398171273,0,0,0
1266,0.47516523398171273,1,0,0
1126,0.47515483535407604,1,1,0
5560,0.47515265747674135,1,0,0
12790,0.47515265747674135,1,0,0
9771,0.47515265747674135,1,0,0
12478,0.47515265747674135,1,0,0
10864,0.47515265747674135,0,0,0
5088,0.47515265747674135,0,0,0
706,0.4750584026334703,1,0,0
11192,0.4750112119644298,1,0,0
10516,0.47501010749559736,1,0,0
7765,0.4748945534714619,0,0,0
1454,0.47488798338902094,0,0,0
2145,0.4748858105985836,0,0,0
5882,0.4748858105985836,1,0,0
1310,0.47486445308569575,1,0,0
11587,0.4748552178165459,1,0,0
6504,0.47480869907382606,1,0,0
3318,0.4747948907978364,1,0,0
11368,0.4747839154292456,1,0,0
409,0.4747839154292456,0,0,0
5714,0.47477293299259116,1,0,0
6146,0.4747539279451114,1,0,0
4159,0.47469445119659975,1,0,0
8594,0.47467203146421466,1,1,0
9060,0.4745229309187039,1,1,0
11423,0.474517847245071,0,0,0
2941,0.4744732256195351,1,0,0
10571,0.47445774160780124,1,1,0
3573,0.4744515831039321,1,0,0
9828,0.47439750475852327,0,0,0
971,0.4743704767602934,0,0,0
9870,0.4743211010932177,1,0,0
10300,0.4742869759743686,1,0,0
5130,0.4742791051972801,1,0,0
7179,0.47427116386581486,1,1,0
2109,0.4742146674772547,1,0,0
11573,0.4742146674772547,1,0,0
8106,0.4742146674772547,0,0,0
4344,0.4742146674772547,0,1,0
4965,0.4742146674772547,0,0,0
6864,0.4742146674772547,1,0,0
7104,0.4741239366603661,1,0,0
9155,0.4741132441553997,1,0,0
621,0.47396303697861425,1,0,0
2854,0.4738221024301073,0,0,0
5519,0.4738009817005768,0,0,0
5309,0.4737636822107766,1,0,0
3132,0.473753330377454,1,0,0
5436,0.4736984399906928,1,0,0
5179,0.4736755396335786,1,0,0
10553,0.4736662715607065,0,0,0
3791,0.47360190899288834,1,0,0
2016,0.4735025364395248,1,1,0
4245,0.473488322493115,1,0,0
9023,0.4734793329277673,1,0,0
3964,0.47346398107566695,1,1,0
4648,0.47346398107566695,0,0,0
745,0.47338910452303135,1,0,0
10943,0.47337618050017155,1,0,0
11996,0.47337618050017155,0,0,0
9884,0.4733613348988572,1,1,0
1343,0.47333594029194204,1,0,0
9149,0.47327565948160233,1,0,0
11856,0.47325891343551857,1,0,0
11657,0.4732424072912169,1,0,0
4353,0.47316630640173746,1,1,0
8208,0.473143318589017,1,0,0
11907,0.4731174867604103,1,0,0
4494,0.4730995910833196,0,0,0
6344,0.47306715432590024,1,0,0
414,0.4730143552483838,1,0,0
5915,0.4729656638635966,1,0,0
1563,0.4729656638635966,1,0,0
12337,0.47291463366749825,1,0,0
1070,0.4728700508424396,1,0,0
8445,0.4728459267576791,1,0,0
3160,0.4727049797019555,1,0,0
7537,0.4727049797019555,0,0,0
6250,0.4727049797019555,0,0,0
6464,0.47269896614173257,1,0,0
165,0.4726937571710062,0,0,0
9486,0.47263705931092337,1,1,0
12725,0.472581219392711,0,0,0
4602,0.47255216678313733,1,0,0
10399,0.4724196498916701,1,0,0
5923,0.4724175347044623,1,0,0
2496,0.4724175347044623,1,1,0
12786,0.4724175347044623,1,0,0
11145,0.4724175347044623,1,1,0
8510,0.47231404507674163,1,0,0
4630,0.4723053404268489,0,0,0
2243,0.47230372432190937,1,0,0
12582,0.4722687772259662,1,0,0
1654,0.4722469227068418,1,0,0
8806,0.47224659650886897,1,0,0
11326,0.4722399341070513,1,1,0
7622,0.4722372531400885,0,0,0
9386,0.4721395641484591,0,0,0
3056,0.4721369171257806,1,0,0
10842,0.4721284456936062,1,0,0
11451,0.4721005585194197,1,0,0
12060,0.47206679513204713,0,0,0
1610,0.4720487588891033,0,0,0
9537,0.4719999727108376,1,0,0
7002,0.4719936735502871,0,0,0
2543,0.471971415767941,1,1,0
9992,0.4719630678145106,1,0,0
114,0.4719173545168788,0,0,0
4758,0.47190872063136613,1,0,0
12124,0.4718684391442068,1,0,0
5079,0.4718405181314265,1,0,0
848,0.4718283294062672,0,0,0
9311,0.47182497369664284,1,0,0
5096,0.47182196608111865,0,1,0
7530,0.4717964143950257,1,0,0
651,0.4717951988755164,1,0,0
6407,0.47178024314883443,1,0,0
11373,0.4717762457708401,1,0,0
12128,0.4717701707090673,1,1,0
10581,0.4717491575568986,0,0,0
1228,0.47174197609627333,0,0,0
2605,0.4717237163281259,1,1,0
2502,0.47170217544734827,1,0,0
8569,0.47170217544734827,1,0,0
4941,0.4716387232276035,1,1,0
8357,0.4715023460922672,1,0,0
3887,0.4714626167560851,1,0,0
10605,0.4714626167560851,0,0,0
11238,0.47145305704031626,0,0,0
8286,0.47145305704031626,1,0,0
259,0.4714451890227882,1,0,0
1660,0.4714451890227882,0,1,0
1771,0.47140929463355413,1,0,0
11716,0.4713363905707347,1,0,0
10907,0.4712925789341661,1,0,0
6530,0.4712857499213826,1,0,0
1976,0.47122729828877874,1,0,0
1164,0.47120421992078015,1,0,0
1430,0.4711913902114475,1,0,0
1978,0.47117613353780086,1,1,0
4171,0.47117613353780086,1,0,0
7453,0.47106236674216495,1,0,0
8785,0.47104956452294755,1,1,0
5929,0.4710002531892196,1,1,0
7662,0.470973786049093,1,0,0
9172,0.470955527628575,1,0,0
3904,0.4709310606675736,1,0,0
5870,0.47086454816366136,1,0,0
8302,0.47077040480115334,0,0,0
831,0.4707409595190562,0,0,0
3050,0.4706738506629607,0,0,0
8581,0.4706722824208587,0,0,0
4939,0.47062571538187886,1,1,0
4814,0.47058675270397243,0,0,0
4429,0.470551438544123,1,1,1
972,0.470551438544123,1,0,0
10223,0.4705513995515818,1,0,0
7729,0.47053827536012943,1,0,0
4670,0.47053827536012943,1,0,0
7632,0.47053827536012943,1,0,0
9109,0.47053827536012943,1,0,0
8112,0.47053827536012943,1,0,0
4222,0.47053827536012943,1,0,0
4891,0.47053827536012943,0,0,0
12688,0.47053827536012943,1,0,0
12142,0.47053827536012943,1,1,0
9418,0.47053827536012943,0,0,0
31,0.47050577421792505,1,0,0
2869,0.47050577421792505,0,0,0
5373,0.4704208412740265,1,0,0
73,0.4704208412740265,1,0,0
7187,0.4704193499237635,0,0,0
1672,0.470414907933654,1,1,0
445,0.47037806282285843,1,0,0
12655,0.4703250747715498,1,0,0
6636,0.47027652728484515,1,0,0
6753,0.4702669061194651,0,0,0
9042,0.47018207820583435,0,0,0
10810,0.4701470056944407,0,0,0
2759,0.4701384979788438,1,1,0
10318,0.47013653292344826,0,0,0
2674,0.4701186328157831,0,0,0
8457,0.4701186328157831,0,1,0
2481,0.4700828445792298,1,0,0
7014,0.47006745276204354,1,0,0
12695,0.4700667237567178,1,0,0
11022,0.4700659810771538,1,0,0
360,0.4700659810771538,1,0,0
5661,0.4700659810771538,1,0,0
11127,0.4700659810771538,1,0,0
11790,0.4700659810771538,1,0,0
11439,0.4699618862846496,1,1,0
5063,0.4699136870612558,1,1,1
8709,0.46988298737183637,0,0,0
7833,0.4698452035430175,1,1,0
11486,0.4698166427883654,1,0,0
5784,0.4697845147678183,1,0,0
479,0.46970790437845444,1,0,0
12288,0.4696659791987533,1,0,0
5319,0.46965879541883826,1,0,0
12780,0.4696474967399677,1,0,0
1341,0.4696401589361019,0,0,0
12073,0.4695865952438594,0,0,0
6251,0.4695795677384885,1,0,0
9944,0.4694949020341957,1,0,0
2345,0.4694728929133312,0,0,0
9909,0.4694728929133312,0,0,0
12558,0.46946831506393694,1,0,0
9108,0.4694471993380628,0,0,0
1067,0.4694471993380628,0,0,0
6960,0.4694407475940242,1,0,0
12719,0.4693624472119262,1,1,0
11475,0.46924566322281147,0,0,0
4651,0.46923204325917733,0,0,0
12576,0.46921430695425953,0,0,0
5379,0.4691647429027857,0,0,0
9137,0.4690152105963902,1,1,0
2886,0.4690140398814065,0,0,0
3658,0.4689737312454895,1,0,0
12072,0.46892673923611916,0,0,0
7773,0.4688603137518783,0,0,0
6502,0.46885714963179487,0,0,0
8020,0.46884570053584873,1,0,0
12306,0.4688452084539724,1,0,0
11771,0.4688158414259452,1,0,0
5669,0.46881062315443206,1,0,0
8578,0.4688032248349233,1,0,0
6833,0.46878257295557796,1,0,0
8394,0.46878257295557796,1,0,0
6089,0.4687154010810041,1,0,0
1331,0.4686015171495397,1,1,0
12253,0.46857648489980647,1,0,0
667,0.46853673129813117,1,0,0
12141,0.46853673129813117,1,0,0
1993,0.46851485313202873,1,0,0
9882,0.468511057068504,1,0,0
11213,0.468482112511367,0,0,0
8190,0.4684655908516977,1,0,0
8926,0.4684037179783676,0,0,0
974,0.4683707257634833,0,0,0
3200,0.468369068795768,0,0,0
2648,0.4683643412575221,1,0,0
8241,0.468354403283618,1,0,0
2025,0.46835232804962723,1,0,0
8204,0.46827822796430646,1,1,0
10098,0.46821821155207316,1,0,0
11157,0.4681923332361474,0,0,0
4293,0.46817050872821975,1,0,0
7162,0.46814455670833455,1,0,0
383,0.46807357466142807,1,0,0
5312,0.4680364758816305,1,0,0
10824,0.4680364758816305,0,0,0
11839,0.4679379702372457,1,0,0
3327,0.4679379702372457,1,1,0
11175,0.4679379702372457,1,0,0
3190,0.4678784799326253,1,0,0
5411,0.46783272353170213,1,1,0
8900,0.46783272353170213,1,1,0
6969,0.4678284138418302,1,0,0
1730,0.4678198980054392,1,0,0
10174,0.46774515108738146,1,0,0
3799,0.46773263125384795,1,0,0
883,0.46772820592890585,0,0,0
7269,0.4676858283222758,0,0,0
11525,0.46746760681175775,0,0,0
3357,0.4674629276358113,1,1,0
5989,0.4674561981434435,0,0,0
5460,0.46743042729080275,1,0,0
8031,0.46743042729080275,0,0,0
2705,0.4673884141488735,1,0,0
9083,0.46732362660392984,0,1,0
27,0.46731231380049254,0,0,0
9107,0.467295228818191,1,0,0
4634,0.46728864107463314,1,0,0
4324,0.46728864107463314,1,0,0
11444,0.46728715102991086,1,0,0
9483,0.46728715102991086,1,0,0
1786,0.46728715102991086,1,0,0
5238,0.46728715102991086,1,0,0
860,0.46728715102991086,1,0,0
8942,0.46728715102991086,1,0,0
1199,0.46728715102991086,1,0,0
7027,0.46722267249727967,1,0,0
5538,0.4671649304112035,1,0,0
9730,0.46713726934375377,0,0,0
987,0.4670953715083583,1,0,0
1852,0.4670431858078582,1,0,0
2772,0.46702646779761414,0,0,0
4896,0.4669262514705309,1,0,0
9019,0.46692365677336795,1,1,0
5565,0.4669159357579767,1,0,0
5841,0.4669075411050125,1,0,0
913,0.46689001680867537,0,0,0
9036,0.46689001680867537,1,0,0
9178,0.46689001680867537,0,0,0
7582,0.46689001680867537,1,0,0
12323,0.46689001680867537,1,0,0
1102,0.46689001680867537,1,0,0
12701,0.46689001680867537,0,0,0
8819,0.46689001680867537,0,0,0
10141,0.46689001680867537,0,0,0
6642,0.46689001680867537,1,0,0
5627,0.46689001680867537,0,0,0
10965,0.46689001680867537,1,0,0
7935,0.46689001680867537,1,0,0
11641,0.46689001680867537,1,0,0
9058,0.46682908161804415,0,0,0
2576,0.4668108742199539,1,0,0
5689,0.4668108742199539,1,0,0
2980,0.4668094958705378,1,0,0
10780,0.4667870588078373,1,0,0
4131,0.4667870588078373,1,0,0
9658,0.4667297347712848,0,0,0
3788,0.4666484832517328,1,0,0
747,0.4666484832517328,1,0,0
6018,0.4666446545926723,1,0,0
7733,0.46662476599335057,1,0,0
11840,0.46662476599335057,1,0,0
9827,0.46650066430237536,1,0,0
1945,0.4664171960961596,1,0,0
12625,0.4664072105055809,0,0,0
12654,0.46640321502168397,0,0,0
8149,0.46639730737011614,1,0,0
131,0.466344514225324,0,1,0
11511,0.4662740110544674,1,0,0
10527,0.46625984825975914,1,0,0
9624,0.4662585766549476,0,0,0
6115,0.466238496686423,1,0,0
9570,0.4661751309856722,1,0,0
4917,0.4661638751406965,0,0,0
2578,0.46615233590891486,0,0,0
280,0.4661335656644537,1,0,0
705,0.4661335656644537,1,1,1
11465,0.4661335656644537,0,0,0
6714,0.4660657412879176,0,0,0
3767,0.4660111556376956,0,0,0
6361,0.4659562294080781,1,0,0
222,0.4659289375880445,1,0,0
8058,0.4659289375880445,1,0,0
10414,0.4658050273106538,0,0,0
9933,0.465751286038158,1,0,0
9276,0.465751286038158,1,1,0
7285,0.465751286038158,1,1,0
549,0.465751286038158,1,0,0
7218,0.46574488985059154,0,0,0
8117,0.4657373363978953,0,0,0
6703,0.4657302885923507,0,0,0
1487,0.4657302885923507,1,1,0
5816,0.465681578638534,0,0,0
10893,0.46567522902111996,0,0,0
5555,0.46560597409471155,1,0,0
5978,0.4654727940191138,1,0,0
9440,0.46545622051148394,1,0,0
675,0.4654467669333841,0,0,0
9064,0.4654467669333841,1,0,0
4538,0.4654467669333841,1,0,0
10140,0.4654053227582919,1,0,0
11365,0.46539120834579994,1,0,0
753,0.4653465958544496,1,0,0
5452,0.46533351026570646,0,0,0
413,0.4652697163400487,0,0,0
8903,0.46525834262631843,0,1,0
10308,0.46523451290918627,1,0,0
4267,0.46523451290918627,1,0,0
4711,0.46519853171680003,0,1,1
11853,0.46519853171680003,1,1,0
8080,0.46519853171680003,1,0,0
1056,0.46515974042880914,1,0,0
3754,0.4651308520169245,1,0,0
9533,0.46508557791850597,0,0,0
11782,0.46506255295803584,1,0,0
10857,0.465038047205208,1,0,0
10621,0.4649396596958323,0,0,0
12334,0.46493698494967545,1,0,0
7244,0.46489362706455584,1,0,0
8355,0.46487871397838515,1,0,0
3448,0.46487871397838515,0,1,0
2215,0.4647925613597776,0,0,0
1955,0.46470537851260546,1,0,0
9349,0.4646762948069605,1,1,0
3757,0.464659198443894,0,0,0
5151,0.4645855941196631,1,0,0
12147,0.4645375132288867,1,0,0
2889,0.4645225877059023,1,1,0
690,0.46448768035572385,1,0,0
1116,0.464461509210443,1,0,0
6535,0.46431886826545876,1,0,0
8652,0.46431886826545876,0,0,0
373,0.46431886826545876,1,0,0
11991,0.46397895918842813,1,0,0
9448,0.46392147817748197,1,0,0
251,0.4639001702515707,1,0,0
3669,0.46387563446770985,0,1,0
4033,0.46386051451432203,0,0,0
5437,0.4637508091306298,1,0,0
11740,0.4637508091306298,1,0,0
10860,0.4637508091306298,1,0,0
9293,0.4637508091306298,1,0,0
12606,0.46375071044773264,1,0,0
8420,0.4637478960306934,0,0,0
3512,0.4637478960306934,0,0,0
2443,0.4637478960306934,0,0,0
10570,0.46368657497381427,1,0,0
1659,0.4636121802949678,0,0,0
2782,0.4636121802949678,1,0,0
9380,0.4636037608279838,0,0,0
1872,0.4635637929921813,0,0,0
12781,0.4635625176866093,1,0,0
1517,0.4635582297457723,1,0,0
3065,0.4635114394406085,0,1,0
5699,0.46347589339016443,0,0,0
9571,0.4634603380253834,0,0,0
12518,0.4634482085371547,0,0,0
1037,0.4634482085371547,1,0,0
4488,0.4634482085371547,1,1,0
11585,0.4634482085371547,0,0,0
499,0.4634016415341917,1,0,0
9655,0.46332376828247174,1,0,0
2269,0.4632471980842462,1,0,0
7427,0.46322143114313247,1,0,0
5686,0.46322143114313247,0,0,0
8081,0.46322143114313247,1,0,0
11339,0.46319055736033665,0,0,0
6591,0.4631665002686571,0,0,0
2618,0.4631665002686571,1,0,0
4901,0.4631665002686571,1,1,0
11269,0.4631665002686571,0,0,0
5508,0.4631665002686571,1,0,0
2988,0.4631665002686571,1,0,0
904,0.4631665002686571,0,0,0
9871,0.463134974200919,1,1,0
7195,0.463134974200919,1,0,0
11595,0.46295527144536264,1,0,0
239,0.4629345548359163,1,1,0
9423,0.4629345548359163,1,0,0
2865,0.46292277255919534,1,0,0
6669,0.4629195895755277,1,0,0
3768,0.4629148997048327,1,1,0
6484,0.4628198961510046,1,1,0
2678,0.462810505276144,0,0,0
109,0.4628047036911102,1,0,0
680,0.46278033420915227,1,0,0
1209,0.46278033420915227,0,0,0
10872,0.46273152359007697,1,0,0
9100,0.46271956313858864,1,0,0
4849,0.46267051013866806,1,0,0
2607,0.46267051013866806,1,0,0
11922,0.4626447739832661,0,0,0
10929,0.46262969748060256,1,0,0
9343,0.4626094917398905,1,0,0
3670,0.4626094917398905,1,0,0
8505,0.4625086627606093,1,0,0
9514,0.46243620706419664,0,0,0
739,0.4624109766049416,1,0,0
9127,0.4623607364987644,1,0,0
5275,0.4623603727225545,1,0,0
430,0.46233818092854767,1,1,0
4037,0.4623095106408052,0,0,0
8995,0.4623085874959328,1,0,0
612,0.4623085874959328,0,0,0
11484,0.4623085874959328,1,0,0
10748,0.4622737740741292,1,0,0
11913,0.4622405872512586,0,0,0
265,0.4622405872512586,0,0,0
5946,0.4622405872512586,1,0,0
9970,0.4622405872512586,1,0,0
6398,0.4622405872512586,1,0,0
2675,0.4622405872512586,1,1,0
11437,0.4622405872512586,1,0,0
12277,0.4622405872512586,1,0,0
4787,0.4622405872512586,1,0,0
4275,0.4622405872512586,1,0,0
5814,0.4622405872512586,0,0,0
5817,0.46223258072757345,1,0,0
2949,0.4622123101320421,1,0,0
8705,0.4622123101320421,0,0,0
6387,0.4621864263150456,0,0,0
9356,0.46217449612246014,1,0,0
8120,0.4621680212002839,1,0,0
11625,0.4621589181093462,1,0,0
10964,0.4621502290480022,1,1,0
5832,0.4621400328517525,1,1,0
6086,0.4620594403449333,1,1,0
5873,0.4620594403449333,1,1,1
5970,0.4620594403449333,1,0,0
2686,0.4620579082176389,1,0,0
2825,0.4620579082176389,0,0,0
7450,0.4620279252087557,1,0,0
3953,0.4620268280725936,1,0,0
9891,0.4620152216409239,1,0,0
8539,0.46199290127982906,1,0,0
11419,0.46199290127982906,0,0,0
6621,0.46199290127982906,1,0,0
10520,0.46199290127982906,0,0,0
12154,0.46199290127982906,1,0,0
12405,0.46199290127982906,0,0,0
8571,0.46199290127982906,1,0,0
1017,0.46199290127982906,1,0,0
9498,0.46199290127982906,1,1,0
3346,0.46199290127982906,0,0,0
2511,0.4619212149799692,1,0,0
1738,0.4618794771581554,1,1,0
327,0.46181251809276624,1,1,0
3118,0.46171559836217224,1,0,0
11310,0.4616572563773504,1,0,0
1775,0.4616572563773504,0,0,0
2396,0.4616572563773504,1,0,0
195,0.4616572563773504,1,0,0
10507,0.46163098937754726,1,0,0
4473,0.46162927872849124,1,0,0
7795,0.46162927872849124,1,0,0
2425,0.46162927872849124,0,0,0
4550,0.46162124868243976,0,0,0
3853,0.46157531448822003,1,0,0
4380,0.4615670836941072,0,1,0
5935,0.4615557391282436,0,0,0
3389,0.4614851330435848,1,0,0
6858,0.46145684412201066,0,0,0
7797,0.4614365106688993,0,0,0
1516,0.46143240920697126,0,0,0
2974,0.4613818520352107,0,0,0
6806,0.4613529889563036,0,0,0
9622,0.4613444112642081,1,0,0
9757,0.4612835827321948,1,1,0
1709,0.4612772505624877,0,0,0
5647,0.46125014115700097,1,0,0
6081,0.46121567277547476,0,0,0
10685,0.46121567277547476,0,0,0
5599,0.46119812117385667,1,0,0
9456,0.461155613819709,0,1,0
8613,0.4611254676364448,1,0,0
2770,0.4610921503203542,0,0,0
1012,0.4610468867242116,0,0,0
12607,0.4610468867242116,1,0,0
10876,0.4610468867242116,1,0,0
4125,0.4610468867242116,1,1,0
8766,0.4610468867242116,1,1,0
6664,0.4610386036835492,1,0,0
11777,0.46097687153633066,1,0,0
4398,0.4607898993109264,0,0,0
11500,0.46078983400619916,1,0,0
924,0.46078983400619916,1,0,0
1615,0.46072995881660156,1,0,0
10976,0.4606003347790265,0,0,0
2773,0.46057893210528145,0,0,0
7087,0.4605571928212783,1,0,0
928,0.46054536599071155,0,0,0
4363,0.4605084321567351,1,0,0
11367,0.46044277785818616,1,0,0
7205,0.46034312310711956,1,0,0
7122,0.46033758569621963,1,0,0
4988,0.46033115028504495,0,1,0
12709,0.46033115028504495,0,0,0
4953,0.46024258045713473,1,0,0
4304,0.4602128102246278,1,0,0
3434,0.4602128102246278,0,0,0
4771,0.4602035517555728,1,0,0
3849,0.46019142151412407,1,0,0
10479,0.46019142151412407,1,0,0
7332,0.4601854352787342,1,0,0
4876,0.4601832023872431,1,0,0
11148,0.46017213696425596,1,0,0
10301,0.46012752113657923,1,0,0
3338,0.46006775788025595,1,0,0
10518,0.46005746382722174,0,0,0
11182,0.4600247179197764,0,0,0
8009,0.4600079511299424,1,0,0
9044,0.45984637157968167,1,0,0
6142,0.4598088405551925,1,1,0
6818,0.4596949342737749,0,0,0
5779,0.4596087062018089,1,0,0
561,0.45952762280335846,1,0,0
4246,0.45951250201269433,0,0,0
1930,0.45951250201269433,1,0,0
11623,0.4593838288273947,1,0,0
6804,0.4593787586635737,0,0,0
8557,0.45932069220304195,1,0,0
1841,0.4592753533877177,1,0,0
5027,0.4592581150365401,0,0,0
9177,0.4592391625700234,1,0,0
1318,0.459217956771082,0,0,0
10950,0.4592124349583914,1,1,0
8015,0.45920720624234507,1,0,0
9221,0.45920707967466257,1,0,0
8614,0.45920707967466257,1,0,0
7186,0.45911723572337854,1,0,0
3726,0.4590993331780335,1,0,0
10186,0.4590993331780335,0,0,0
7123,0.4589791242956949,1,0,0
9457,0.4589781087463774,1,0,0
6641,0.4589781087463774,1,0,0
8400,0.4589781087463774,1,0,0
6900,0.4588453680654714,1,0,0
7553,0.45882020682313335,1,0,0
6957,0.45876550092782786,1,1,0
3918,0.4587535623748814,0,0,0
10870,0.4587191570104935,1,0,0
1368,0.4587024884594089,1,1,1
