row_index,actual_treatment,actual_visit,actual_conversion,uplift_two_model,uplift_class_transform,uplift_causal_forest,baseline_predicted_prob,uplift_class_transform_corrected
5439,1,0,0,0.295047160925678,-0.0635720392026577,0.1091406412842653,0.428873411076813,-0.0883751258542087
5440,0,1,0,-0.2749637146441872,-0.3442566884224914,-0.0474889651035085,0.3844147968754283,-0.24678412717254194
5441,1,0,0,0.1254633971302863,-0.1623415116432748,0.0301030622272714,0.3542520831428421,-0.1948139169455898
5442,1,0,0,0.0963678932684866,-0.2265059745158512,0.1506187654549589,0.624325462930505,-0.35815908739508506
5443,1,0,0,0.1195171446066182,-0.2509366848390694,0.0990452414522606,0.657402354720884,-0.2349199509191734
5444,0,0,0,0.0044765330201699,-0.1042695351739626,0.1561396868363041,0.4901035272660459,-0.010103551811071587
5445,1,0,0,-0.0950646497732625,-0.0914804510161683,0.0228998634976312,0.5873399546335396,-0.13613310707768345
5446,0,0,0,0.01596925539422,-0.2026580093272807,-0.0015249625045034,0.6691245329114812,-0.18136062166849376
5447,1,1,0,0.1414366015919642,-0.0919137411711095,0.0331682201352954,0.3454707515480291,-0.20212145591324682
5448,1,0,0,0.1223807129986442,-0.2182460284587732,0.0427287772190268,0.2849461924475254,-0.21229995329061735
5449,1,0,0,0.1010536782783455,-0.1396181510166458,0.1009721553377569,0.433835529048444,-0.05670218702756136
5450,0,0,0,-0.1032049221810766,-0.1939329352122051,0.0076678617208569,0.4346790766488485,-0.23901498198030358
5451,0,0,0,0.0057457376644022,-0.1886048183029147,0.0351744331713372,0.3118853855103914,-0.20638922877599553
5452,0,0,0,-0.3506876231717075,-0.2738290334742994,-0.0721357402607754,0.4653335102657064,-0.2936296272256004
5453,0,0,0,0.2322617991203563,-0.1953603736342815,0.0573421284325763,0.1587307947953991,-0.19394069764573507
5454,1,0,0,0.0917282853524207,-0.1534111732539904,0.0345962103309667,0.3413101436720133,-0.14565754808151354
5455,1,0,0,0.1137678509830066,-0.1487866277905417,0.0550017759915112,0.4004957520191225,-0.12672552126120917
5456,0,0,0,0.0414535579431714,-0.3277623984101746,0.0631528444718001,0.1356013261518806,-0.34667649151571145
5457,1,0,0,-0.1593018950715435,-0.2411125965880218,0.0250987992037443,0.5417183830847034,-0.1665695657580737
5458,1,0,0,0.0803064869878484,-0.1417347760513947,0.0229507183727793,0.4520512726576575,-0.1590823761015988
5459,1,0,0,-0.2335021044413452,-0.2247849888292886,0.0166444499226509,0.1923241253352307,-0.23951708957532236
5460,1,0,0,-0.044428733921293,-0.0399944800690112,0.0688681205383715,0.4674304272908027,-0.11956759036849385
5461,1,0,0,0.0323785205492784,-0.1283136339305786,0.1420820714345531,0.5380269508833033,-0.14238386869832653
5462,1,0,0,-0.0501687339864848,-0.1234373323904176,0.0236345671107928,0.5981089172067663,-0.13671846466684656
5463,1,0,0,0.0785844943886605,-0.1190586759426761,0.1046083106676907,0.569510464772829,-0.17963092305219341
5464,1,0,0,0.1120514460582203,-0.2019322539176273,0.110072112330613,0.5240427919238867,-0.20227627487619115
5465,1,0,0,0.0138004641711128,-0.0473010389906309,0.0681152763505647,0.5299686501867862,0.05412800667620288
5466,0,0,0,0.1021333575529047,-0.0670511555330634,0.0193905755502706,0.5180063201553321,-0.13997141293303328
5467,1,0,0,-0.1938398720909708,-0.1863034516424869,-0.0190357348521382,0.3268274959705459,-0.14449452743265767
5468,1,0,0,0.1706039531812556,-0.2583258314094745,0.0427314981160128,0.586460049402855,-0.26344447680627814
5469,1,0,0,0.1648659126488686,-0.3642840575141645,0.0693188126925343,0.6834375010101947,-0.263315578319283
5470,0,1,0,0.0442121755487757,-0.0321507032742522,0.0851964907480087,0.6072552865630118,-0.06418540865236588
5471,1,0,0,0.1911920707580074,-0.4071566674586138,0.0540916795701731,0.1932559822590155,-0.3214695832659469
5472,1,0,0,0.1085100302509381,-0.2724456308448033,0.0055343918517024,0.3563937593071986,-0.2779962693519783
5473,1,1,0,0.1465835857047044,-0.3122264028312278,0.0179274422345557,0.1904480693964116,-0.2798973600097959
5474,1,0,0,-0.0654749059068695,-0.1433464959819511,0.0162056625302384,0.6101454591558182,-0.14448971141336608
5475,1,0,0,-0.1082159103698832,-0.033568804685493,-0.0060894321886541,0.482007388445885,-0.01071865187300669
5476,1,0,0,-0.189867039886842,-0.2267605548646545,-0.1156361289956153,0.319273635841979,-0.23049696454012736
5477,1,0,0,-0.2398598671889725,-0.1484987900885493,-0.042137118588285,0.3823580420839525,-0.2412965745602036
5478,1,0,0,0.2919323127572021,-0.2888051667558095,0.1039054815280365,0.3911978769308554,-0.313446829838651
5479,1,0,0,-0.0354473826777197,-0.089048408196957,0.0431857012292372,0.7262896700918995,-0.11718192840795205
5480,1,0,0,0.2948044797828397,-0.0982874697056088,0.1994512092885277,0.5475459033569422,-0.1627231586095561
5481,1,0,0,0.2166276397381088,-0.3569401076232977,0.0590300044758381,0.2802452160558792,-0.30133937593176663
5482,1,0,0,0.1877580167724661,-0.111513520905802,0.1096547080489644,0.6222648101897027,-0.17698106857289397
5483,0,0,0,0.2759568094805033,-0.1763910545474141,0.1236640069152869,0.3116437286972006,-0.1540106980160113
5484,1,0,0,0.1732869263452852,-0.2592930061878543,0.0180848855355954,0.1886936387114018,-0.2703578291148603
5485,1,0,0,0.0447286286973058,-0.1301378882662732,-0.0130787376018843,0.4954319707792394,-0.12186060797828091
5486,1,0,0,-0.2317912228459662,-0.1536595548592044,-0.0498957045536433,0.639958651300984,-0.24724381543937168
5487,1,0,0,0.2793146669662256,-0.176727317855575,0.1060499443718787,0.6162204457733903,-0.14000949085209147
5488,1,0,0,-0.1373121142245915,-0.4563477457999381,0.0910771915649077,0.5448247811411377,-0.3574219854222047
5489,1,0,0,0.2373289744773609,-0.2104825873094562,0.1096005673228312,0.3902427345855183,-0.20401800516191348
5490,1,0,0,0.0099593190185328,-0.28683001092186,0.072245077116473,0.4891653762086453,-0.23861015942717967
5491,1,0,0,0.0842140588493615,-0.3864202021569958,0.0367030740512411,0.1324150445237257,-0.35929458805488856
5492,0,0,0,0.0247212151835268,-0.1234201614913237,0.0385609285033917,0.5408755861120813,-0.12047874477843501
5493,0,0,0,0.1658707775112282,-0.2943025128751365,0.03966592213439,0.2837147205045182,-0.23962438195821367
5494,1,0,0,-0.0698236451298146,-0.1465165452493574,-0.0091683730939135,0.5175664456227935,-0.11764017818124617
5495,0,0,0,0.1217998291104954,-0.2050510170519883,0.0434473073869577,0.3437580059537152,-0.22119307666321186
5496,1,0,0,0.1969752726356759,-0.3355232024217742,0.0547012790517546,0.2580261515998307,-0.2739220479324903
5497,0,0,0,-0.0223684424919929,-0.2671334104835525,0.0573818971525348,0.4388902963364163,-0.29418037098873273
5498,1,1,0,0.0493952397135747,-0.1118540251537832,0.0661242940397733,0.5535962160205454,-0.15242698331403126
5499,0,0,0,-0.0307504419107144,-0.2452488603643039,0.0194855923812742,0.3663245458838092,-0.1781816171147632
5500,1,1,1,0.2200595015368995,0.0709126433214393,0.1510031945405026,0.6924380776941671,-0.10125713637848832
5501,1,1,0,-0.0583677514624479,-0.0224961945675267,0.0630000411066302,0.5226548800286601,0.07111517104660248
5502,0,0,0,-0.2926279819557566,-0.3705789466064039,0.0066846811374749,0.6081730172411377,-0.4117591064560987
5503,1,0,0,0.014298859584043,-0.1401972269241878,-0.0093056568917392,0.5012995267288066,-0.15843498205397655
5504,1,0,0,-0.027161297884075,-0.2338904729897167,-0.0063120186352753,0.3466762599955121,-0.20767096895550707
5505,0,0,0,0.1569566246273602,-0.0636038069515823,0.0644706767839816,0.4781919066910231,0.0325972554743994
5506,0,0,0,-0.1598292071480959,-0.2689464322373893,-0.0364226513612629,0.4933047594968123,-0.23667389324700694
5507,1,0,0,-0.0262123727110278,-0.1673706863719142,0.0669056440141618,0.5369176943501341,-0.19883329372199865
5508,1,0,0,0.2510673731875359,-0.1150858143828738,0.199292858584361,0.4631665002686571,-0.11533633527084997
5509,1,0,0,-0.0690796043067077,-0.2603898795254781,0.0197666453106678,0.2534797539381551,-0.23175058705882168
5510,0,0,0,-0.2025702871621872,-0.1615748428760588,0.0533920959426389,0.6043686044592531,-0.22449573242262189
5511,1,0,0,0.3341345513061516,-0.1356829671373953,0.1250701880990394,0.586203306575731,-0.04836085230009979
5512,1,0,0,-0.1166136225034869,-0.2229462777888421,0.0260422953282908,0.4108731382921433,-0.2339455559835616
5513,0,0,0,0.0200818682576604,-0.2489681759843651,0.0454362401741127,0.4079028541767543,-0.1941877941127741
5514,0,0,0,-0.0274655544942273,-0.3059362709170649,0.0931354186905664,0.5397253248509047,-0.17800064618628098
5515,1,0,0,-0.1531685179113051,-0.1342404404524168,0.0771397927378432,0.4860759651512564,-0.1751565394823542
5516,1,0,0,0.0331876863641509,-0.214995105946458,0.0378024899578039,0.3663245458838092,-0.18335188779752887
5517,1,0,0,0.0435519599979718,-0.0312517698451437,0.064356208757038,0.4221061962479325,-0.13203325914891273
5518,1,0,0,0.113251088263659,-0.2077115100152643,0.0352401597917796,0.3899302668103732,-0.18391087841939135
5519,0,0,0,-0.1312656481870451,-0.3030292734209919,-0.0636371983066436,0.4738009817005768,-0.32256917785418937
5520,1,0,0,0.13028955315563,-0.0917450559122954,0.070684580175189,0.6179280593462273,-0.0289819850237375
5521,0,0,0,0.1108403212703913,-0.0566112130910914,0.1103772243568974,0.3850154187689685,-0.11773668260072756
5522,1,0,0,0.0876574572887983,-0.1981835960620604,0.0862664233225111,0.3925946534433658,-0.08824085530701231
5523,1,0,0,-0.0095356300796191,-0.0168447736434822,0.0737241096807201,0.7626779810872416,-0.018814294884979543
5524,1,0,0,0.1842372891571141,-0.1922986287561027,0.0168653432518698,0.3809678118134474,-0.2118707616808061
5525,0,0,0,-0.1946719549345726,-0.2098754892451709,-0.0150462312551976,0.5088114363295095,-0.1329658650930029
5526,1,0,0,-0.2516086052026419,-0.0723782139392366,-0.0431260241216931,0.5666480193537664,-0.0837618134399839
5527,1,0,0,0.266646181567136,-0.1826063460433323,0.0825458180827253,0.3689739018965601,-0.15116430195184383
5528,1,0,0,0.3759677880551068,-0.2370869937416206,0.1544835783612077,0.6463365532645583,-0.08664867927917219
5529,1,0,0,-0.0802969860593642,-0.2269711694903751,0.0802179873381736,0.5611849053205926,-0.18398713322966764
5530,1,0,0,-0.1175229842296656,-0.2137820190947207,0.0534573645229998,0.4131904903431243,-0.23057240869574203
5531,1,1,0,0.077743250851842,0.1092159501705332,0.1745730220779075,0.7194771107044816,0.0707959141438208
5532,1,0,0,0.1770629307849699,-0.3025930985592655,0.0319286775997323,0.1326266598077466,-0.293963424707
5533,0,0,0,0.1012470367939073,-0.2029121247763815,0.0498899576616893,0.3749765640237151,-0.1874107596360639
5534,1,0,0,-0.1027199898518181,-0.2089902382243157,0.1009193386371253,0.5247386550530605,-0.1839319369615996
5535,0,0,0,0.3865750122025034,0.1416568427877318,0.1620283302092638,0.6015207811224426,0.030981674677820426
5536,1,0,0,-0.0892963829030234,-0.130288134986465,0.0273441622928422,0.6319331197431944,-0.1849783714553751
5537,1,0,0,-0.1241774152881314,-0.2137278738936503,0.0170634661630018,0.5343521453709724,-0.1893587636704379
5538,1,0,0,0.476497162222952,-0.0227150012100759,0.1315436074819669,0.4671649304112035,-0.05427011811622151
5539,0,0,0,0.1231944041470384,-0.3100772941388169,0.0617704140555747,0.2154975160874516,-0.30890870580217356
5540,1,0,0,0.3188639488440823,0.0123035662837343,0.1101674679734109,0.444980145613601,0.06803244058377467
5541,0,0,0,0.0194325318177446,-0.113682200046861,0.0726077480949211,0.5870364851359099,-0.13247650396938826
5542,0,0,0,0.0577299758092272,-0.151212608082777,0.1101326857164544,0.5254325447695847,-0.14000960448179978
5543,1,0,0,0.1490371583348183,-0.1699399349324069,0.0517631891497855,0.4525955563900788,-0.16969633214924262
5544,1,0,0,0.3091914985762912,-0.2643730143618147,0.0758871228078589,0.5310371945755791,-0.2488632408016591
5545,1,0,0,-0.1081958890562895,-0.2054043117079276,-0.0094934439765462,0.3718613035558081,-0.17004058629250163
5546,0,0,0,0.2758115267351595,-0.2133022974107432,0.1022915946777689,0.4384206562012974,-0.16812270929247008
5547,0,0,0,0.1886115046576347,-0.0410371335920761,0.1182702993045172,0.6576199763857538,-0.11375794273445061
5548,1,1,0,0.1310207314185432,-0.2697936733936021,0.118721267886206,0.4820201395390329,-0.19786899003232594
5549,1,0,0,0.1027904516197068,-0.210847325348941,0.0912847092080523,0.497233663163555,-0.178268237322195
5550,0,1,0,-0.1915633915746063,-0.185021155853593,-0.0262053726196357,0.5093721888458157,-0.1860050995456871
5551,1,0,0,0.4676367089100637,-0.1817708232255728,0.1202532073171348,0.6249722992412088,-0.07470130898710292
5552,1,0,0,0.257308229516631,-0.1233747224304951,0.1475516336621499,0.3067053800873366,-0.06832953122024621
5553,0,0,0,-0.038294334819021,-0.0089939420540481,0.1112151833602244,0.6253964905243212,0.0068828349604816985
5554,0,0,0,0.3638683195190114,-0.1475970965764692,0.1445238098951121,0.5067310347729818,-0.16496277812449112
5555,1,0,0,-0.2400588667909474,-0.2257451467426879,-0.0063666602735052,0.4656059740947115,-0.1710014968179583
5556,1,0,0,0.0305000346997593,-0.2448272567968179,-0.0021545477171562,0.3416995367271382,-0.25217064060644345
5557,0,0,0,-0.2613360722307276,-0.1646574403936143,0.0082566428384066,0.6851262438507617,-0.06186289033244152
5558,0,0,0,0.1790104899739955,-0.1475443128040336,0.1121667243211086,0.4884588636162422,-0.1284290548868674
5559,0,0,0,0.0996817563897655,-0.3471798310602458,0.0353742892747402,0.2298904983119327,-0.34345765793395167
5560,1,0,0,-0.0065246285480152,-0.1870010417654752,0.0581789209988084,0.4751526574767413,-0.13068992374367405
5561,1,0,0,0.053340644948961,-0.1894982133105464,-0.0286239207885204,0.5399069565727255,-0.14545144567359325
5562,1,0,0,-0.0486556321186067,-0.2895339416849227,0.0231974283541101,0.3024239051749419,-0.29510565868532657
5563,1,0,0,0.0042079615333086,-0.1593713928073152,0.088238264000877,0.4063137723427226,-0.159514036827054
5564,1,0,0,-0.2387743678166833,-0.0618819692783341,0.036645257401424,0.6364913933502712,-0.1610958302710802
5565,1,0,0,-0.0484479024982656,-0.2600384177612785,0.0645984639270765,0.4669159357579767,-0.259203511154966
5566,0,0,0,0.1877779221260013,-0.2162632952425849,0.0424698614236846,0.3640660482002031,-0.18806674130830092
5567,0,0,0,0.0792495987398405,-0.2808102340054621,0.0070229550862909,0.2904054797470192,-0.24089992042128883
5568,1,0,0,0.2059977798192547,-0.2776871308643425,0.0394651261536655,0.2102467300527014,-0.2944580260209133
5569,1,0,0,0.019493688537572,-0.0843630641918976,0.1615897048922672,0.5676387114922543,-0.09765047633325985
5570,1,0,0,0.2126643988869556,-0.2516729862648719,0.0587585653479191,0.2013166716835752,-0.35597584876422894
5571,1,0,0,-0.0564757062781069,-0.2238664917830513,0.0455813617452257,0.5592601464796818,-0.22254698412432605
5572,1,0,0,-0.038637707841562,-0.1698964633049717,0.0165935789098553,0.5025191827002441,-0.14367426351391566
5573,1,0,0,-0.0842548883074582,-0.081415251183493,0.0343764733150978,0.4359646146356243,-0.19761036953679745
5574,0,0,0,0.079727562855725,-0.2804425645055981,0.0596737437545983,0.3656906080705599,-0.21361827312592385
5575,1,0,0,-0.174006950687374,-0.238101311043551,-0.0076330039308217,0.5705501239421837,-0.3371053454163372
5576,1,0,0,-0.1001186613107952,-0.1123596424613526,0.0094415999208393,0.6080654397860562,-0.11271815413075448
5577,0,0,0,0.1354532972233396,-0.0196655838406795,0.1032656285079733,0.7248885797548376,0.027183855964531434
5578,1,0,0,0.2732359181323417,-0.4189373483070471,0.0964042232731115,0.3774065043906549,-0.3933081655708437
5579,1,0,0,0.0318366825637012,-0.3060158581320601,0.0937486412211254,0.4434099707358386,-0.3341696182539796
5580,0,0,0,0.1668031694988175,-0.2128244661755464,0.0266836748588678,0.4198860328623,-0.18112943695624362
5581,0,0,0,0.136190024370064,-0.2263997446494969,0.0121049163397404,0.0905466187534034,-0.23744558102569702
5582,1,1,0,0.1798499676820291,-0.2113165188119316,0.1354447773188078,0.3893471905335823,-0.22477164466181376
5583,0,0,0,-0.0577579800571913,-0.118498724309654,0.0078912474105297,0.3031819132273586,-0.12518255165569514
5584,1,0,0,-0.1212676767949192,-0.1995312029839913,0.0278849919989126,0.5315439736243214,-0.3444368932219307
5585,0,0,0,-0.3071839107632013,-0.173906062086658,-0.0140772978670155,0.3534722616265944,-0.13528702468306109
5586,1,0,0,0.0256778472175958,-0.0726735509816768,0.0961830777593831,0.3658142620664567,-0.17288930566148775
5587,0,0,0,0.0016843376491411,-0.1788135758636362,0.021670032548883,0.4540886367872241,-0.22164971820284274
5588,1,0,0,0.2512082571764656,-0.1143787163905744,0.1154305304067875,0.3657512800754921,-0.1139172516412944
5589,0,0,0,0.0783617726503846,-0.2099486918987865,0.0758640541557514,0.6122050478814184,-0.1606376610380873
5590,0,0,0,0.0580056345717055,-0.1290299443369077,0.0556615126140906,0.4455661084011156,-0.164614125417491
5591,0,0,0,0.0580690569236536,-0.1693310356572763,0.0529766492667946,0.2538369081299408,-0.28206554711584086
5592,0,0,0,-0.186610242664257,-0.2082423937104811,0.0134791939699205,0.4122374140490497,-0.21973421945753102
5593,1,1,0,0.0299316482837853,-0.2661619179940849,0.109975515442279,0.5982839878120292,-0.25729120952527584
5594,1,0,0,-0.0724446493555915,-0.245339970916412,0.0356130885557672,0.4888211161237228,-0.32597236702448296
5595,1,0,0,0.2921145503045307,0.0262603787549866,0.2162282902220288,0.5846340550555789,-0.09337198380755252
5596,0,0,0,0.2234253209795431,-0.1511962527821082,0.1206841389548261,0.2897690046712074,-0.19317610092076554
5597,0,0,0,-0.0861377087379427,-0.2383580271703863,0.0461226896294792,0.3331233469038159,-0.26895727504055456
5598,1,0,0,-0.1977640336797088,-0.2273637885247609,-0.1148803379774775,0.5695146190301964,-0.22700783599161356
5599,1,0,0,0.113435289128236,-0.2295976676323314,0.1208487390539088,0.4611981211738566,-0.1694116259028393
5600,1,1,0,0.0741134706193398,-0.0684878886931595,0.0552454753110396,0.3507020891132744,-0.08531876192008059
5601,0,0,0,0.0355663148677418,-0.3104294455122786,0.0007595410844391,0.165622806789507,-0.29544873487713674
5602,0,0,0,0.2830875327192073,-0.1665338839198757,0.1158804682989719,0.3907769069786979,-0.22099381147404085
5603,1,0,0,0.1734341185655505,-0.1610247150147301,0.1076682500208501,0.2961857364829208,-0.05981510631348763
5604,1,0,0,0.2547924771622924,-0.1603966927135858,0.0747370239599303,0.5788077661755613,-0.12820194716870537
5605,1,0,0,0.1229163827937764,-0.1952147530388666,0.080472573337697,0.3187647899908934,-0.15403516875977097
5606,0,0,0,-0.0348279029855712,-0.1466121726105748,0.0932184507234275,0.6341450463575828,-0.18587124685910317
5607,1,0,0,0.2852104579267925,-0.1923600283367768,0.0807484055627403,0.2678593046506455,-0.1482255266748178
5608,0,0,0,0.0584860826664697,-0.3566663968389,-0.0166408942876649,0.2203990885342001,-0.2903719711645043
5609,0,0,0,0.0349920212570498,-0.2280469369221541,0.0698828947021319,0.2700437489949651,-0.22190221757159878
5610,0,0,0,0.1400116534500301,-0.1577817535090819,0.0788347947433992,0.5245840015612253,-0.1682055800038088
5611,0,0,0,0.0377007959470351,-0.1193349286940576,0.1354977216567189,0.5480732078330935,-0.10904094101003758
5612,1,0,0,-0.1725926033393467,-0.2294857859288647,-0.0482929042221587,0.4163767776590833,-0.24366589142697492
5613,1,1,0,0.2671626126348391,-0.1262545343016079,0.1913454418846523,0.5617123709871978,-0.15104012482015206
5614,0,0,0,0.0490520718537405,-0.1098405124131234,0.027931418704673,0.2636915171823486,-0.1682112857236192
5615,0,0,0,0.2251306815105484,-0.1385136386584766,0.0370519475254746,0.4418254105011328,-0.20958982429439466
5616,1,0,0,0.184640866361645,-0.2114858502497076,0.1124916732394928,0.528364241062869,-0.18043446553329467
5617,0,0,0,0.0210998289320363,-0.1627987737487819,0.0916588678745378,0.5626872003955318,-0.20858909203778153
5618,1,0,0,0.0641419991969908,-0.1273359066823398,0.0773549391577981,0.4220761704425295,-0.12674352970720226
5619,0,0,0,0.0258972300243834,-0.2090765962375443,0.0825436844478338,0.5026053528145361,-0.13094276349144607
5620,0,0,0,0.0281590388566107,-0.2143626919581802,0.0483225260697705,0.5758671430681639,-0.14207133444835118
5621,0,0,0,-0.1419514620106364,-0.3689676878539664,0.0390082922978888,0.3886775449012126,-0.2571612291675949
5622,0,0,0,0.0901941469178442,-0.1263083916932892,0.0566566763353041,0.5114096977661765,-0.12982405324805146
5623,0,0,0,-0.1344806117927374,-0.2682635663821648,-0.0271051049567399,0.553091885013835,-0.27290680728718475
5624,1,0,0,0.1156359184393111,-0.3285750009778162,0.0010499433970968,0.2528338468557951,-0.2969621280183299
5625,1,0,0,0.3144555620204367,-0.2260874877603577,0.1580649369607593,0.2401407307697412,-0.3410958628090144
5626,0,0,0,-0.0690733866201252,-0.4693756777279403,0.0338829779942283,0.1964078931089339,-0.425081452320894
5627,0,0,0,0.0170346798556748,-0.1826439037602442,0.0368491337285337,0.4668900168086753,-0.18752817930766041
5628,1,0,0,0.1544507373320289,-0.3709500150324663,0.0269874659531296,0.1824575890355441,-0.30772304577230525
5629,1,0,0,-0.0301635959025502,-0.2489604939479733,0.0223835755990801,0.1795717225372466,-0.1204493154404842
5630,0,0,0,0.0401813865286272,-0.2741460657682386,0.0425532408147058,0.301871256038637,-0.2677077377429705
5631,0,0,0,0.0955853408292979,-0.2041383493071393,0.0465198293664275,0.1714703683033042,-0.23243203419273417
5632,1,0,0,0.1500220108050082,-0.2575454539687966,0.0341956164092691,0.1704831845874412,-0.2884747120812149
5633,1,0,0,-0.0091843010161147,-0.1945826304449579,0.0094477281308829,0.6399401665074191,-0.20040579120698043
5634,1,1,0,0.0370980837005852,-0.1467135349619892,0.036610101326258,0.5532755077316068,-0.2042077899013921
5635,1,0,0,0.3023217380099825,-0.2091975547744403,0.0934448190213344,0.384450689785822,-0.16943349411061914
5636,1,0,0,0.1684551622260259,-0.1761840377785809,0.1107870857199157,0.5357062873323397,-0.26875985683236037
5637,0,0,0,0.0928156714412935,0.0667261322324463,0.1117052328939421,0.6338832086951958,0.15068623451513496
5638,1,0,0,0.5410310283697431,-0.0905433931684825,0.143257396048527,0.5931435933824467,-0.135544717084346
5639,1,0,0,-0.277212185604695,-0.1254951837350671,-0.00044114559805,0.5476944685784705,-0.14114539649391034
5640,0,0,0,-0.0832823910217205,-0.1639985548538246,-0.1019210797239506,0.5733442414006649,-0.18262595633225487
5641,1,1,0,0.1298966415813351,0.1657425514889465,0.1875080670712567,0.829979333551662,0.09847169413911327
5642,1,1,0,-0.1194685928871963,0.0003752052610945,0.1014651395504636,0.55869647473129,-0.006452774369498759
5643,1,1,1,0.0102407820876015,-0.1480362626499856,0.0585041762810057,0.5073056187415189,-0.16092190834828457
5644,1,0,0,0.2351677257355294,-0.1489036929650536,0.1463399811905023,0.4239506624844296,-0.17014281653749252
5645,1,0,0,-0.0175798524577562,-0.3025701914909704,0.0402567293265564,0.3148009906493133,-0.288906766549637
5646,1,0,0,0.1426076157876099,-0.2897503822757518,0.0745343556031511,0.285451852424441,-0.3592651698823066
5647,1,0,0,-0.1345900400152191,-0.1854097997434151,-0.0190175421867163,0.4612501411570009,-0.18620048074635065
5648,1,0,0,0.1782137837496708,-0.1293395559548448,0.1636887545385764,0.5676961622502688,-0.13575016044739507
5649,1,0,0,-0.0694124146897294,-0.2033583687725534,0.0963270643269362,0.4567623889912067,-0.23307001543530304
5650,0,0,0,-0.2596454868753822,-0.2883930781123416,-0.0556898666524373,0.4817019360855186,-0.2853099174480068
5651,0,0,0,0.3415782829950881,-0.1006296414858158,0.1673566046389236,0.5901468653392546,-0.07236181419923737
5652,1,1,0,0.1915945820542389,-0.3094404417871478,0.081417939198563,0.4906448689103962,-0.2800945217472858
5653,1,0,0,0.0566353009455067,-0.2544694998724019,0.0934754194775844,0.4989273223824131,-0.1952401961792798
5654,1,0,0,0.0991907455260702,-0.4654285222361386,0.0582043006007583,0.1191459645406706,-0.3423284599016413
5655,1,0,0,-0.0543938837910866,-0.1770277638560818,0.0203209927186497,0.1755743788331016,-0.2555409923017026
5656,1,0,0,-0.2058229266459421,-0.3587128725650252,0.0670188344880402,0.4280166648984817,-0.3326386847268433
5657,1,1,1,0.2681718685882512,-0.130209701771129,0.0980276467497169,0.4892768712720925,-0.1492284366141018
5658,1,0,0,0.1926173925212012,0.131114167223425,0.1982321325051025,0.7059153400850136,-0.001547320927074991
5659,0,0,0,0.2138909214068826,-0.1971605391495121,0.044809995835166,0.0985205013467714,-0.1986765573439121
5660,1,0,0,-0.2187614360582077,-0.3493032931176766,0.0385177432378478,0.3869153357911761,-0.30580266825773117
5661,1,0,0,0.3343495856464323,-0.1567364194760737,0.0912677378268702,0.4700659810771538,-0.1310745678997114
5662,1,0,0,0.063442937243607,-0.2060354873543447,0.0538937614473408,0.2158662905770884,-0.1862109677461149
5663,1,0,0,0.0953977969853812,-0.1218144212910925,0.0449149806259688,0.5013143507366253,-0.1287734338641675
5664,0,0,0,0.1785553434986096,-0.2134555372848713,0.144586331747426,0.5979916877213236,-0.19708570127435787
5665,1,0,0,0.2592102702692799,-0.2120247506919502,0.0917251098577476,0.583593621421448,-0.11053932357407814
5666,1,0,0,0.0247212151835268,-0.1234201614913237,0.0385609285033917,0.5408755861120813,-0.12047874477843501
5667,1,1,0,-0.0554608098561909,-0.1006607340383984,0.0979541536269316,0.6625622288514021,-0.03755683616754546
5668,0,0,0,-0.1032235651113192,-0.325456030325461,0.057739176806263,0.3815926061073897,-0.30697074266362634
5669,1,0,0,0.0453827863945396,-0.1291670113266845,0.0639944182552483,0.468810623154432,-0.17361599761460111
5670,1,0,0,0.1643011055586776,-0.1757828314899227,0.1870239549427123,0.5069946366962461,-0.13539563476010963
5671,1,0,0,-0.2213257800813378,-0.2456073099396462,0.0461765711212193,0.4024478268221478,-0.25971670573785244
5672,0,1,0,0.0990750731524399,-0.164013751240907,0.0847567681698856,0.54244986838955,-0.1827587840355097
5673,1,1,0,0.3121668597235096,-0.1695671478201693,0.1389048890275912,0.5468619397069671,-0.19756262680992098
5674,1,0,0,-0.0959686955511864,-0.1946586949167609,-0.0201792911009042,0.4860312984378478,-0.20265591868013477
5675,1,0,0,0.345310453940419,-0.2593354701238798,0.1407061431791255,0.312239196408448,-0.23846523178123702
5676,1,0,0,0.2884249451134405,-0.1724643854612121,0.129577057135954,0.506161643706413,-0.1904819533026586
5677,0,0,0,0.213136294718041,-0.2403659404888947,0.1052315618504316,0.2522858423764752,-0.2385563714238862
5678,1,0,0,0.0401813865286272,-0.2741460657682386,0.0425532408147058,0.301871256038637,-0.2677077377429705
5679,1,0,0,0.08539111532915,-0.2124119943062599,0.0829335556517595,0.3881862046701211,-0.22975885412245356
5680,1,0,0,-0.0491154565274838,0.0375343005997423,0.1401475895266191,0.6991614055240265,-0.015950683952203004
5681,0,1,0,0.2481051580017036,-0.0160454490602056,0.0568433387841867,0.6557336599252825,0.020954663388796035
5682,0,1,0,-0.0149544772386034,-0.2387264005014577,0.0362525985226003,0.3213663250223956,-0.2683153265010285
5683,1,0,0,-0.1822102925694179,-0.2206455088536085,-0.0024323201351369,0.5540686285242635,-0.2104194505900593
5684,1,0,0,-0.0472669329288427,-0.1251296799901496,0.0170852313216197,0.4952877511134815,-0.09329077741978287
5685,0,0,0,0.1500537327582721,-0.1124347229499953,0.0431948889832652,0.4082626266943834,-0.18202171261673528
5686,0,0,0,0.2814429083527714,-0.2449862765169886,0.0830842057990172,0.4632214311431324,-0.23094703601900812
